id,path
2533,80 73 163 22 29 115 116 95 82 19
243,62 22 22 22 29 30 5
1212,31 22 23 24
2396,57 14 58 22 23 212
114,71 14 15 16
1551,120 121 122 89 116 30 23 53
1425,102 22 22 29 30 5
1729,170 22 23 23 59 98
861,31 14 58 22 185 180 181 186 59 98
2318,87 88 89 86 23 285 46 52
1429,92 223 121 94 115 116 30 23 117
722,125 88 94 115 116 175 176
2319,87 88 89 86 23 285 46 47
1043,72 73 74 59 98
1361,13 81 82 23 23 128
2057,57 14 58 22 81 94 95 224 23 117
935,57 14 45 50 22 29 115 116 219 221
1622,13 263 264 259 68
977,31 14 45 50 210 218 219 5
1413,13 103 104 23 128
877,62 210 211 68
1758,92 266 268 269 122 267 176
1166,87 88 89 86 23 78 74 164 90
1214,31 22 23 59 15 19
2024,31 14 45 50 22 29 115 88 89 91
2550,125 88 94 115 88 94 115 88 89 91
1708,80 73 163 22 22 22 29 30 5
732,179 180 181 107 108
2703,13 103 104 23 117
1130,39 113 22 29 115 116 30 59 98
1467,57 14 58 22 23 245
2544,48 45 50 22 29 115 116 95 123
2450,67 63 14 45 50 29 30 5
634,13 103 104 23 167
817,193 194 195 116 30 59 98
1275,13 103 104 23 162
1670,80 73 163 22 85 88 94 95 122 124
2391,291 160 106 107 40
2071,92 29 115 116 30 23 23 23 114 37
620,166 22 23 23 164 74 66
913,213 210 218 219 215 144
1232,13 103 104 23 150
1888,279 22 103 104 16
1830,69 73 163 22 29 115 116 30 23 117
1175,31 81 231 232 89 96
1687,31 14 58 22 223 94 95 122 224 23 117
872,31 14 110 14 45 50 22 29 30 5
923,220 214 218 219 89 116 30 23 117
2495,13 63 64 16
1430,92 223 121 94 115 116 30 23 53
2531,62 73 163 22 29 115 116 95 123
512,31 22 23 68
1676,55 22 23 59 15 234 90
2076,32 113 22 23 51 46 52
1138,31 14 58 29 115 88 89 91
1529,62 22 22 23 114 37
619,166 22 23 23 164 74 79
1530,62 22 22 23 114 36
1909,21 22 23 23 23 23 65
1588,97 110 111 15 40
1503,39 113 22 23 59 98
685,55 22 23 164 90
1197,80 73 233 14 58 29 30 5
1336,249 160 106 107 40
1697,67 22 22 23 164 90
1020,44 45 50 22 63 64 65
1021,44 45 50 22 63 64 66
1390,62 210 211 150
2202,31 14 45 50 223 224 5
1457,39 113 22 23 68
1198,32 33 14 58 22 29 115 116 30 23 117
2197,44 45 46 15 234 90
2228,69 22 29 115 116 30 23 285 46 52
1586,97 110 111 15 19
1456,39 113 22 23 65
1718,97 110 111 15 16
1298,97 58 59 15 64 104 19
723,125 88 94 115 116 175 68
909,92 218 219 211 68
976,57 14 45 50 210 218 219 215 144
2609,44 45 46 15 64 23 23 68
87,42 14 15 61 54
154,31 14 45 50 22 63 14 15 40
1423,21 22 23 23 104 23 68
2639,168 22 22 81 94 95 89 96
1996,87 177 178 116 3 40
396,20 8 17 18 15 41
