id,path
665,1 5 31 32 50 6 12
295,7 2 16 17 18 9 6 12
617,1 5 23 21 57 58 63 58 42 10
292,7 2 16 17 18 9 6 4
496,7 8 31 21 18 32 6 4
75,7 2 16 17 18 20 12
146,1 5 8 23 24 9 4
7,13 8 9 11 6 4
531,13 23 21 64 57 21 18 24 6 4
669,7 5 67 68 6 12
495,7 8 31 21 18 32 6 12
649,7 5 39 40 40 40 6 12
666,1 5 31 32 50 6 4
74,7 2 16 17 18 20 4
139,1 5 30 27 28 6 4
808,7 8 25 57 58 63 18 37 6 4
11,7 5 14 8 9 11 6 4
530,13 23 21 64 57 21 18 24 6 12
598,1 5 41 57 58 18 24 6 12
795,1 5 8 21 18 24 6 12
140,1 5 30 27 28 6 12
324,7 5 31 32 52 6 12
756,1 5 49 67 31 21 18 32 50 6 4
359,1 5 25 35 36 18 36 32 6 12
595,1 5 23 24 65 9 4
796,1 5 8 21 18 24 6 4
837,1 5 39 21 18 9 6 4
325,7 5 31 32 52 6 4
755,1 5 49 67 31 21 18 32 50 6 12
6,13 8 9 11 6 12
360,1 5 25 35 36 18 36 32 6 4
201,7 5 8 23 23 21 18 32 9 4
838,1 5 39 21 18 9 6 12
597,1 5 41 57 58 18 24 6 4
86,1 5 23 24 24 24 10
631,1 5 8 8 21 18 24 6 12
388,1 5 25 35 36 18 40 6 4
416,1 5 59 55 57 58 18 37 6 12
632,1 5 8 8 21 18 24 6 4
195,7 19 21 18 24 24 9 6 4
417,1 5 59 55 57 58 18 37 6 4
97,7 5 23 23 23 21 18 24 6 4
469,7 5 57 58 18 24 10
153,7 5 23 24 24 9 4
385,1 5 25 35 36 18 40 6 12
156,7 5 23 24 24 9 10
96,7 5 23 23 23 21 18 24 6 12
109,7 5 8 9 6 12
477,1 5 23 21 57 58 63 18 24 6 12
623,7 8 66 23 21 57 58 63 58 42 10
216,1 5 31 21 18 36 34 6 4
283,1 19 21 18 47 48 42 6 12
641,7 8 8 8 21 18 24 24 24 6 4
130,7 5 25 27 28 29 6 12
240,1 5 39 21 18 22 6 4
282,1 19 21 18 47 48 42 6 4
642,7 8 8 8 21 18 24 24 24 6 12
129,7 5 25 27 28 29 6 4
239,1 5 39 21 18 22 6 12
155,7 5 23 24 24 9 6 4
138,7 5 30 27 28 6 12
712,1 5 69 70 60 52 10
823,7 8 45 46 47 18 58 18 9 4
173,7 5 33 35 36 37 6 12
677,1 5 59 60 6 12
575,13 33 35 36 18 36 32 6 4
172,7 5 33 35 36 37 6 4
678,1 5 59 60 6 4
108,7 5 8 9 6 4
574,13 33 35 36 18 36 32 6 12
154,7 5 23 24 24 9 6 12
476,1 5 23 21 57 58 63 18 24 6 4
358,7 5 25 35 36 18 36 32 6 4
648,7 5 39 40 40 40 6 4
667,7 5 31 32 50 6 12
716,1 5 25 35 36 18 70 6 12
264,7 5 31 21 18 32 6 4
10,7 5 14 8 9 11 6 12
67,7 5 23 21 18 22 9 4
119,1 5 8 21 18 22 6 12
357,7 5 25 35 36 18 36 32 6 12
668,7 5 31 32 50 6 4
715,1 5 25 35 36 18 70 6 4
265,7 5 31 21 18 32 6 12
1,1 2 3 4
490,1 5 39 21 18 36 32 10
118,1 5 8 21 18 22 6 4
817,1 5 38 21 57 58 63 58 26 9 4
137,7 5 30 27 28 6 4
77,7 2 16 17 18 24 6 12
168,7 5 31 35 36 34 6 12
590,7 5 8 9 9 4
415,7 5 53 55 56 60 10
76,7 2 16 17 18 24 6 4
418,7 5 59 55 57 58 18 37 6 12
849,13 23 24 6 12
508,13 31 21 18 32 10
188,1 19 21 18 20 4
94,1 5 23 23 23 21 18 24 6 12
819,7 5 38 21 57 58 63 58 18 9 4
604,13 41 57 58 18 24 6 4
89,7 5 23 24 24 24 6 4
187,1 19 21 18 20 12
95,1 5 23 23 23 21 18 24 6 4
179,7 5 33 35 36 18 9 6 12
419,7 5 59 55 57 58 18 37 6 4
