id,path
987,120 2 3 21
893,98 2 3 60
914,1 2 3 15
50,1 2 3 16
55,1 2 3 13
632,98 2 3 59
1018,76 2 3 99
4,1 2 3 7
1019,76 2 3 100
5,1 2 3 8
24,12 2 3 6
2,1 2 3 5
23,12 2 3 5
3,1 2 3 6
22,12 2 3 4
1,1 2 3 4
1246,140 2 3 44
21,12 2 3 8
919,1 2 3 31
1089,98 2 3 45
81,1 2 3 27
182,1 2 3 28
71,1 2 3 25
1161,76 2 3 83
102,1 2 3 21
257,1 2 3 22
634,98 2 3 35
49,1 2 3 17
881,118 2 3 114
392,76 2 3 60
640,98 2 3 28
901,23 2 3 15
64,23 2 3 16
65,23 2 3 17
417,76 2 3 63
181,1 2 3 43
183,1 2 3 44
1332,76 2 3 65
165,23 2 3 21
63,23 2 3 22
1163,23 2 3 7
144,1 2 3 40
384,76 2 3 69
631,98 2 3 21
143,1 2 3 38
630,1 2 3 35
1011,12 2 3 43
945,98 2 3 25
118,1 2 3 33
166,23 2 3 13
927,1 2 3 34
1128,76 2 3 75
398,1 2 3 63
766,98 2 3 13
25,12 2 3 13
1351,54 2 3 107
422,1 2 3 59
633,98 2 3 16
66,23 2 3 4
270,1 2 3 60
272,23 2 3 5
648,1 2 3 57
107,23 2 3 6
383,76 2 3 51
645,12 2 3 16
538,1 2 3 55
894,98 2 3 4
635,98 2 3 5
867,54 2 3 114
1010,12 2 3 21
361,1 2 3 51
858,1 2 3 52
1090,98 2 3 6
394,76 2 3 59
616,1 2 3 79
210,23 2 3 49
220,23 2 3 51
1210,1 2 3 75
535,23 2 3 52
730,1 2 3 73
167,23 2 3 40
613,1 2 3 69
1098,56 2 3 5
1280,142 2 3 51
186,23 2 3 43
838,1 2 3 67
187,23 2 3 44
188,23 2 3 45
299,1 2 3 65
1165,12 2 3 73
589,1 2 3 95
1197,56 2 3 15
236,23 2 3 33
246,56 2 3 13
169,23 2 3 34
1164,12 2 3 44
608,1 2 3 91
636,23 2 3 35
678,1 2 3 92
425,23 2 3 38
696,1 2 3 87
1077,98 2 3 100
247,56 2 3 22
104,23 2 3 25
245,56 2 3 21
479,1 2 3 85
1076,98 2 3 99
105,23 2 3 27
470,1 2 3 83
106,23 2 3 28
459,1 2 3 81
643,56 2 3 17
642,56 2 3 16
704,23 2 3 79
845,1 2 3 111
857,1 2 3 112
1320,23 2 3 81
779,23 2 3 83
796,1 2 3 107
481,23 2 3 85
337,23 2 3 71
798,1 2 3 103
1256,1 2 3 104
354,23 2 3 73
380,23 2 3 75
651,1 2 3 99
742,1 2 3 100
441,23 2 3 77
629,1 2 3 97
289,23 2 3 63
300,23 2 3 65
1047,1 2 3 125
733,23 2 3 67
322,23 2 3 69
237,23 2 3 55
982,1 2 3 119
249,23 2 3 57
261,23 2 3 59
264,23 2 3 60
859,1 2 3 114
700,89 2 3 16
496,89 2 3 13
1276,1 2 3 141
248,56 2 3 57
1228,1 2 3 137
843,23 2 3 103
723,23 2 3 104
495,89 2 3 21
763,89 2 3 22
753,23 2 3 107
701,89 2 3 17
942,23 2 3 109
1238,1 2 3 129
1059,23 2 3 95
1279,142 2 3 13
627,23 2 3 97
443,78 2 3 16
656,23 2 3 99
657,23 2 3 100
445,78 2 3 21
490,23 2 3 87
494,23 2 3 88
446,78 2 3 25
498,89 2 3 6
549,23 2 3 91
550,23 2 3 92
974,89 2 3 4
986,120 2 3 60
978,56 2 3 25
1260,78 2 3 5
1282,142 2 3 22
444,78 2 3 4
988,120 2 3 59
1170,23 2 3 135
1226,78 2 3 6
1281,142 2 3 21
1186,23 2 3 137
1240,23 2 3 139
1227,78 2 3 13
1274,23 2 3 141
1067,23 2 3 127
1103,23 2 3 129
1131,23 2 3 131
1139,23 2 3 133
980,23 2 3 119
1192,23 2 3 121
1034,23 2 3 123
1057,23 2 3 125
26,14 2 3 4
27,14 2 3 5
1266,78 2 3 99
497,89 2 3 88
29,14 2 3 13
28,14 2 3 6
1219,89 2 3 83
973,89 2 3 59
1304,144 2 3 5
1335,78 2 3 63
1032,122 2 3 59
1302,144 2 3 21
968,56 2 3 99
1283,14 2 3 21
1305,144 2 3 44
1303,144 2 3 43
30,14 2 3 15
698,89 2 3 28
844,14 2 3 16
1339,78 2 3 59
699,89 2 3 33
1259,78 2 3 60
126,36 2 3 34
128,36 2 3 35
529,47 2 3 17
254,58 2 3 4
515,47 2 3 16
570,58 2 3 5
899,47 2 3 15
1175,36 2 3 33
255,58 2 3 6
521,47 2 3 22
209,47 2 3 21
580,36 2 3 28
196,47 2 3 25
907,36 2 3 27
977,36 2 3 25
244,36 2 3 22
198,47 2 3 28
242,36 2 3 21
