id,path
897,108 12 12 133 127 128 90
1486,42 2 8 12 47 52 53 188 10
643,55 47 52 53 48 13 13 59
270,55 50 52 53 48 9 3 41
3800,33 2 3 28 3 121 119
3938,132 12 43 136 137 128 134 13 185 119
3448,16 230 231 128 134 117 119
2705,70 12 43 150 151 128 134 13 192 78
4047,16 2 111 116 12 174 175 107
2336,110 111 116 12 43 150 151 128 88
844,149 12 13 59
1152,1 43 44 117 112 3 5
478,108 12 12 13 59
3929,55 133 127 230 52 53 48 13 185 119
1951,55 204 136 52 53 48 13 185 112 118
1910,6 2 8 12 204 205 20
1952,55 204 136 52 53 48 13 185 112 113
991,62 12 133 127 150 151 144 147
370,114 111 112 3 32
1142,110 111 120 2 3 5
7,11 8 9 3 10
3738,141 127 143 136 52 53 48 13 13 13 59
2417,108 12 76 77 117 112 113
505,1 2 8 12 13 68
2279,110 111 184 12 13 117 119
2750,135 136 137 44 9 61
2416,108 12 76 77 117 112 118
2157,55 133 127 187 52 53 137 44 13 109
3464,141 127 187 52 53 48 13 9 3 41
2827,55 47 52 53 48 13 9 40
4019,141 127 136 52 53 225 88
1025,114 111 112 3 45
2293,110 111 116 12 43 136 137 128 53 48 13 126
550,114 111 112 3 41
2620,1 210 211 13 126
2663,125 12 13 117 112 118
3044,114 111 112 3 37
3808,248 12 13 59
2664,125 12 13 117 112 113
9,11 8 9 3 5
8,11 8 9 3 4
637,55 47 52 53 48 13 9 23 24
2648,89 127 128 53 48 9 3 37
638,55 47 52 53 48 13 9 23 25
2158,55 133 127 187 52 53 137 44 13 131
636,55 47 52 53 48 13 9 23 30
1699,16 43 136 137 205 117 112 3 10
3463,141 127 187 52 53 48 13 9 3 10
2246,89 127 128 134 9 3 10
2247,89 127 128 134 9 3 37
4191,29 22 100 12 18 257 258 262 140
366,114 111 112 3 10
529,62 12 12 12 13 13 10
2074,34 12 13 13 211 10
4001,55 47 52 53 137 44 9 3 41
438,114 111 112 3 5
3116,16 2 8 12 47 52 53 137 44 13 161
12,1 2 8 12 13 14
437,114 111 112 3 4
836,62 12 47 52 127 136 137 144 146 44 10
3418,106 66 249 12 47 52 53 137 44 13 161
657,1 2 8 12 13 129
1493,55 47 52 53 188 10
2933,1 2 8 12 13 131
504,1 2 8 12 13 122
1861,1 43 44 13 202
313,55 50 52 57 86 87 58 53 48 9 61
2325,1 43 44 13 200
305,55 47 52 57 86 87 58 60
304,55 47 52 57 86 87 58 59
2571,1 43 44 13 176
303,55 47 52 57 86 87 58 64
1045,114 111 112 3 77 13 117 119
4068,55 269 127 136 52 127 128 90
1051,106 43 136 137 128 134 13 126
4117,33 2 100 12 47 52 53 48 117 112 118
2872,104 237 92 93 32
4214,62 76 2 8 18 257 258 19 13 126
1252,80 66 182 184 185 112 118
3932,141 127 230 52 53 48 13 185 119
1253,80 66 182 184 185 112 113
1944,80 66 191 12 13 13 13 13 59
3057,55 47 52 53 48 13 9 61
3841,33 2 100 12 47 52 53 137 44 10
2525,55 133 127 136 52 53 137 44 13 161
1052,106 43 136 137 128 134 13 148
3117,16 2 8 12 47 52 53 137 44 13 109
700,1 43 44 13 131
1127,1 2 3 121 112 113
1126,1 2 3 121 112 118
4164,55 133 127 230 52 53 48 13 59
3255,114 111 184 12 13 250 67 74
2291,115 116 12 43 136 137 128 88
3406,114 111 184 12 13 250 67 69
2346,55 47 52 127 150 127 128 90
631,55 47 52 53 48 13 117 112 118
1619,201 12 12 12 13 202
699,1 43 44 13 109
864,89 127 128 134 13 13 117 119
515,1 43 44 13 122
2344,89 127 128 151 44 13 200
2802,16 2 8 47 52 53 137 44 13 9 61
2624,160 12 13 211 10
1751,110 111 112 3 77 117 119
2022,1 210 211 13 208
1110,1 43 44 13 161
3405,114 111 184 12 13 250 67 109
2743,42 2 8 43 44 5
632,55 47 52 53 48 13 117 112 113
2170,63 12 210 12 47 52 53 48 13 192 78
3470,55 133 127 230 52 53 48 13 35
1492,55 47 52 53 188 193
2901,108 76 2 27 2 3 5
2526,55 133 127 136 52 53 137 44 13 117 119
2294,110 111 116 12 43 136 137 128 53 48 13 35
2391,108 76 2 111 116 47 48 20
2770,7 8 9 3 235 220
2771,7 8 9 3 235 219
3153,65 66 67 218 220
3689,209 12 13 13 59
3154,65 66 67 218 219
3657,80 66 191 12 133 127 128 90
3046,36 12 13 117 112 3 37
3422,80 66 249 12 47 52 53 137 44 13 117 119
3469,55 133 127 230 52 53 48 13 126
2286,36 12 13 117 112 3 41
4196,16 2 100 12 18 257 258 262 140
932,1 43 44 13 68
1006,89 127 128 151 44 13 131
701,1 43 44 13 59
434,16 2 8 12 47 48 20
812,142 143 144 146 44 13 9 61
1274,114 111 116 12 47 52 53 48 13 185 183 78
1770,115 116 117 112 3 121 119
558,36 12 13 117 112 3 5
2527,141 127 136 52 53 137 44 13 161
469,36 12 13 117 112 3 4
3589,248 12 13 107
1877,1 2 8 12 43 136 137 128 134 13 185 119
383,36 12 13 117 112 3 10
1005,89 127 128 151 44 13 109
1661,201 12 12 43 136 137 128 134 117 119
807,55 47 52 127 145 146 144 128 88
1167,115 162 165 166 20
1981,33 2 3 73 67 74
3997,16 2 8 12 47 52 53 137 44 9 61
1982,33 2 3 73 67 68
1987,33 2 3 73 67 69
875,34 12 133 127 136 137 144 147
3655,65 66 191 12 133 134 20
1113,135 136 137 44 13 161
1007,89 127 128 151 44 13 59
2116,141 127 136 52 53 48 13 101 23 30
2117,141 127 136 52 53 48 13 101 23 24
154,46 2 8 47 52 53 51 54
796,16 2 8 12 43 145 146 128 53 48 13 126
2739,1 43 44 9 61
275,63 82 52 53 48 9 61
723,135 136 137 44 13 131
3716,36 12 13 211 13 9 3 5
1476,55 168 52 127 136 52 53 48 13 35
2605,16 43 145 146 128 134 13 9 61
935,135 136 137 44 13 122
3792,110 111 120 2 3 212
1690,1 43 136 137 205 117 112 118
3196,248 12 47 52 53 48 13 35
599,36 12 47 52 53 48 13 126
1549,36 12 47 52 53 48 9 23 24
3714,36 12 13 211 13 9 3 10
722,135 136 137 44 13 109
1376,16 2 8 12 47 52 53 48 13 117 112 118
1550,36 12 47 52 53 48 9 23 25
1691,1 43 136 137 205 117 112 113
1548,36 12 47 52 53 48 9 23 30
3590,248 12 13 247
155,46 2 8 47 52 53 51 20
3865,6 152 155 12 47 52 53 48 9 23 30
1117,42 2 8 12 43 136 137 128 134 13 35
3149,110 111 184 12 13 247
1371,16 2 100 12 47 52 53 48 13 117 119
3866,6 152 155 12 47 52 53 48 9 23 24
3867,6 152 155 12 47 52 53 48 9 23 25
2121,6 2 100 12 47 52 53 137 140
1625,62 12 12 12 13 13 200
2113,55 133 127 136 52 53 48 13 101 23 30
2306,114 111 116 47 52 53 48 117 119
3715,36 12 13 211 13 9 3 41
1911,16 2 8 12 204 205 20
936,135 136 137 44 13 68
3011,244 2 8 12 47 52 53 48 9 23 24
3850,55 204 143 136 52 53 48 13 35
3682,42 2 8 12 13 13 107
3987,36 12 47 52 57 224 225 90
3012,244 2 8 12 47 52 53 48 9 23 25
2555,141 127 136 52 53 225 226
491,34 12 13 13 13 13 107
724,135 136 137 44 13 59
4215,62 76 2 8 18 257 258 19 13 35
2331,135 150 151 44 13 117 119
3010,244 2 8 12 47 52 53 48 9 23 30
1624,62 12 12 12 13 13 109
2567,1 2 8 12 13 176
165,62 57 58 60
904,36 12 47 52 53 48 13 59
194,62 57 58 59
1325,65 66 67 59
3189,114 111 184 12 47 52 53 48 13 185 112 118
1053,106 43 136 137 128 134 13 13 59
530,62 12 12 12 13 13 124
1111,108 76 2 8 12 43 44 5
2651,135 136 137 44 13 211 10
471,36 12 13 59
4159,16 12 76 2 3 5
2547,16 2 111 116 47 52 53 137 44 10
1076,36 12 13 156 153 10
720,55 133 127 128 90
2460,16 43 224 225 88
2596,106 12 133 127 128 90
1078,36 12 13 156 153 32
1945,80 66 191 12 13 13 13 13 107
3068,1 2 8 12 12 13 9 61
4030,141 224 52 53 48 117 112 118
600,36 12 47 52 53 48 13 35
1214,65 66 67 109
2191,70 12 12 47 52 53 48 13 192 67 69
4027,55 50 52 57 224 52 53 48 117 112 113
2189,70 12 12 47 52 53 48 13 192 67 74
1116,42 2 8 12 43 136 137 128 134 13 126
1763,16 2 8 43 136 137 128 88
